                                                                    VIRUS STRAIN	               CLADE
                 A/mallard/Wisconsin/10OS2672/2010|Avian|CY133077|2010-10-02|USA	          Am_nonGsGD
               A/chicken/Queretaro/0089-06/2006|Avian|KM368286|2006-01-XX|Mexico	          Am_nonGsGD
                  A/chicken/Mexico/31381-3/1994|Avian|GU186565|1994-XX-XX|Mexico	          Am_nonGsGD
                  A/mallard/Michigan/466372-3/2006|Avian|GQ923237|2006-XX-XX|USA	          Am_nonGsGD
                             A/duck/Chiba/1/2006|Avian|AB558467|2006-XX-XX|Japan	          Am_nonGsGD
               A/tundra_swan/Alaska/44050-005/2006|Avian|JX080784|2006-05-11|USA	          Am_nonGsGD
                A/mallard/Minnesota/AI11-4429/2011|Avian|CY206115|2011-09-15|USA	          Am_nonGsGD
                            A/shorebird/DE/75/2004|Avian|CY005969|2004-05-17|USA	          Am_nonGsGD
                          A/unknown/New_York/78436/2006||CY039303|2006-XX-XX|USA	          Am_nonGsGD
                      A/quail/New_York/501360/2007|Avian|GQ923549|2007-XX-XX|USA	          Am_nonGsGD
                  A/tundra_swan/Alaska/462958/2006|Avian|GQ923165|2006-XX-XX|USA	          Am_nonGsGD
                 A/chicken/Coahuila/1433-3/2005|Avian|KM455951|2005-XX-XX|Mexico	          Am_nonGsGD
                    A/mallard/California/1481/2013|Avian|CY177353|2013-07-30|USA	          Am_nonGsGD
                       A/chicken/Ibaraki/11/2005|Avian|AB275428|2005-XX-XX|Japan	          Am_nonGsGD
                       A/duck/New_York/483239/2007|Avian|GU049935|2007-XX-XX|USA	          Am_nonGsGD
          A/mallard/British_Columbia/18311/2006|Avian|CY095474|2006-08-18|Canada	          Am_nonGsGD
                   A/mallard/California/2559P/2011|Avian|CY134101|2011-08-12|USA	          Am_nonGsGD
          A/environment/California/7293/2008|Environment|CY094029|2008-08-18|USA	          Am_nonGsGD
          A/ruddy_turnstone/New_Jersey/828227/2001|Avian|CY144236|2001-XX-XX|USA	          Am_nonGsGD
                        A/mallard/NV/449567-2/2006|Avian|GU050197|2006-XX-XX|USA	          Am_nonGsGD
                     A/chicken/Taiwan/1692/2013|Avian|KJ162636|2013-01-29|Taiwan	          Am_nonGsGD
        A/environment/Maryland/06OS1187/2006|Environment|CY190171|2006-08-02|USA	          Am_nonGsGD
                 A/chicken/Durango/1433-10/2006|Avian|KM455929|2006-XX-XX|Mexico	          Am_nonGsGD
                    A/mallard/Nevada/449567-3/2006|Avian|GQ923445|2006-XX-XX|USA	          Am_nonGsGD
             A/environment/Indiana/3610/2009|Environment|CY097261|2009-11-13|USA	          Am_nonGsGD
          A/environment/New_York/481173/2007|Environment|GQ117209|2007-XX-XX|USA	          Am_nonGsGD
                  A/chicken/Mexico/6531-05/2005|Avian|KM368280|2005-10-XX|Mexico	          Am_nonGsGD
        A/green_winged_teal/Delaware/468157-6/2006|Avian|GU050075|2006-XX-XX|USA	          Am_nonGsGD
                      A/mallard/Wisconsin/944/1982|Avian|CY036759|1982-XX-XX|USA	          Am_nonGsGD
        A/environment/Maryland/06OS1175/2006|Environment|CY190131|2006-08-02|USA	          Am_nonGsGD
                       A/mallard/Wisconsin/99/1982|Avian|CY178078|1982-XX-XX|USA	          Am_nonGsGD
                      A/chicken/Mexico/435/2005|Avian|FJ864690|2005-11-XX|Mexico	          Am_nonGsGD
                    A/guinea_fowl/OH/22911-20/1986|Avian|FJ357091|1986-XX-XX|USA	          Am_nonGsGD
     A/northern_shoveler/Mississippi/11OS5875/2011|Avian|CY166776|2011-12-08|USA	          Am_nonGsGD
                       A/mallard/Wisconsin/42/1975|Avian|CY179779|1975-XX-XX|USA	          Am_nonGsGD
                 A/duck/Pennsylvania/446080-7/2006|Avian|GQ923429|2006-XX-XX|USA	          Am_nonGsGD
                  A/mallard/Maryland/07OS2433/2007|Avian|CY202802|2007-12-27|USA	          Am_nonGsGD
                  A/env/California/7341/2008|Environment|CY039723|2008-08-18|USA	          Am_nonGsGD
                    A/duck/Minnesota/462960-2/2006|Avian|GQ923173|2006-XX-XX|USA	          Am_nonGsGD
                A/chicken/Puebla/28159-474/1995|Avian|GU052675|1995-XX-XX|Mexico	          Am_nonGsGD
                     A/chicken/Taiwan/2948/2013|Avian|KJ162660|2013-03-05|Taiwan	          Am_nonGsGD
                  A/mallard/Maryland/11OS1722/2011|Avian|CY203397|2011-08-11|USA	          Am_nonGsGD
                         A/turkey/Wisconsin/1/1968|Avian|CY080507|1968-06-11|USA	          Am_nonGsGD
A/American_green-winged_teal/Mississippi/12OS311/2012|Avian|CY167192|2012-01-17|USA	          Am_nonGsGD
 A/white-faced_whistling-duck/Colombia/1/2011|Avian|CY207181|2011-04-11|Colombia	          Am_nonGsGD
                    A/mallard/California/928V/2013|Avian|CY177069|2013-08-01|USA	          Am_nonGsGD
                 A/mallard/Wisconsin/10OS1604/2010|Avian|CY132689|2010-09-25|USA	          Am_nonGsGD
                   A/mallard/California/2535V/2011|Avian|CY133989|2011-08-12|USA	          Am_nonGsGD
                A/chicken/Coahuila/2936-06/2006|Avian|KM368300|2006-03-XX|Mexico	          Am_nonGsGD
                        A/chicken/Ibaraki/1/2005|Avian|AB261853|2005-XX-XX|Japan	          Am_nonGsGD
          A/environment/California/7334/2008|Environment|CY094037|2008-08-18|USA	          Am_nonGsGD
 A/blue-winged_teal/Guatemala/CIP049-09/2010|Avian|CY096720|2010-01-31|Guatemala	          Am_nonGsGD
     A/northern_shoveler/Washington/44249-645/2006|Avian|CY076253|2006-11-04|USA	          Am_nonGsGD
                      A/mallard/Ohio/11OS2119/2011|Avian|CY132469|2011-08-13|USA	          Am_nonGsGD
                       A/turkey/Ontario/84/1983|Avian|EU871820|1983-01-XX|Canada	          Am_nonGsGD
                              A/duck/NY/44018-2/00|Avian|AY296072|2000-XX-XX|USA	          Am_nonGsGD
           A/chicken/Guatemala/270475-4/2003|Avian|EU099401|2003-XX-XX|Guatemala	          Am_nonGsGD
                      A/mallard/QC/2323-25/2006|Avian|KC790045|2006-09-10|Canada	          Am_nonGsGD
           A/chicken/Guatemala/270475-1/2003|Avian|EU099400|2003-XX-XX|Guatemala	          Am_nonGsGD
            A/green-winged_teal/Wisconsin/103/1976|Avian|CY180540|1976-XX-XX|USA	          Am_nonGsGD
                           A/chicken/NJ/17169/1993|Avian|EU743019|1993-XX-XX|USA	          Am_nonGsGD
                A/waterfowl/Colorado/476466-2/2007|Avian|GQ923373|2007-XX-XX|USA	          Am_nonGsGD
           A/white_front_goose/Alaska//445210/2006|Avian|GU050182|2006-XX-XX|USA	          Am_nonGsGD
            A/environment/Maryland/1159/2006|Environment|JF758715|2006-08-02|USA	          Am_nonGsGD
        A/environment/Maryland/06OS1177/2006|Environment|CY190139|2006-08-02|USA	          Am_nonGsGD
                         A/chicken/PT/a158/2015|Avian|KR137654|2015-01-15|Taiwan	          Am_nonGsGD
        A/environment/Maryland/06OS1190/2006|Environment|CY190179|2006-08-02|USA	          Am_nonGsGD
               A/tundra_swan/Alaska/44049-168/2006|Avian|EF607884|2006-XX-XX|USA	          Am_nonGsGD
             A/blue-winged_teal/Wisconsin/231/1976|Avian|CY180380|1976-XX-XX|USA	          Am_nonGsGD
                  A/mallard/Maryland/11OS1748/2011|Avian|CY203517|2011-08-11|USA	          Am_nonGsGD
A/American_green-winged_teal/Mississippi/12OS191/2012|Avian|CY167175|2012-01-16|USA	          Am_nonGsGD
                       A/duck/Oregon/459674-3/2006|Avian|GU049986|2006-XX-XX|USA	          Am_nonGsGD
         A/northern_pintail/Illinois/11OS4796/2011|Avian|CY167046|2011-10-22|USA	          Am_nonGsGD
        A/northern_pintail/Wisconsin/10OS2857/2010|Avian|CY133093|2010-10-02|USA	          Am_nonGsGD
   A/American_green-winged_teal/Illinois/3053/2009|Avian|CY097184|2009-10-17|USA	          Am_nonGsGD
               A/gadwall/California/44287-137/2007|Avian|CY075997|2007-01-24|USA	          Am_nonGsGD
       A/environment/New_York/200269-18/2002|Environment|GU051872|2002-XX-XX|USA	          Am_nonGsGD
                A/waterfowl/Colorado/457952-2/2006|Avian|GQ923493|2006-XX-XX|USA	          Am_nonGsGD
                     A/turkey/Ontario/7732/1966|Avian|AB558456|1966-XX-XX|Canada	          Am_nonGsGD
                        A/chicken/Ibaraki/8/2005|Avian|AB275425|2005-XX-XX|Japan	          Am_nonGsGD
                  A/env/California/7264/2008|Environment|CY039676|2008-08-14|USA	          Am_nonGsGD
             A/American_widgeon/Oregon/467919/2006|Avian|GU050059|2006-XX-XX|USA	          Am_nonGsGD
                A/mallard/Minnesota/AI11-4227/2011|Avian|CY206099|2011-09-07|USA	          Am_nonGsGD
                     A/shorebird/Delaware/472/2007|Avian|CY043928|2007-05-24|USA	          Am_nonGsGD
                      A/mallard/Wisconsin/487/1983|Avian|CY178623|1983-XX-XX|USA	          Am_nonGsGD
                        A/chicken/Ibaraki/5/2005|Avian|AB275423|2005-XX-XX|Japan	          Am_nonGsGD
                  A/mallard/Illinois/12OS5080/2012|Avian|CY186667|2012-10-20|USA	          Am_nonGsGD
                 A/chicken/Durango/0085-06/2006|Avian|KM368304|2006-02-XX|Mexico	          Am_nonGsGD
        A/ruddy_turnstone/New_Jersey/AI07-699/2007|Avian|CY144747|2007-08-10|USA	          Am_nonGsGD
                   A/mallard/Minnesota/464334/2006|Avian|GQ923213|2006-XX-XX|USA	          Am_nonGsGD
                    A/mallard/California/1399/2013|Avian|CY177263|2013-07-23|USA	          Am_nonGsGD
          A/environment/New_York/484056/2007|Environment|GQ117217|2007-XX-XX|USA	          Am_nonGsGD
                          A/blue_goose/WI/711/1975|Avian|EF607857|1975-XX-XX|USA	          Am_nonGsGD
            A/environment/Maryland/1172/2006|Environment|JF758754|2006-08-02|USA	          Am_nonGsGD
                    A/mallard/California/1480/2013|Avian|CY177345|2013-07-30|USA	          Am_nonGsGD
                    A/mallard/Nevada/450206-4/2006|Avian|GQ923453|2006-XX-XX|USA	          Am_nonGsGD
        A/environment/Maryland/06OS1178/2006|Environment|CY190147|2006-08-02|USA	          Am_nonGsGD
                A/chicken/Coahuila/2675-05/2005|Avian|KM368275|2005-04-XX|Mexico	          Am_nonGsGD
                       A/mallard/Maryland/792/2007|Avian|CY089515|2007-XX-XX|USA	          Am_nonGsGD
                   A/mallard/Maryland/07OS864/2007|Avian|CY203725|2007-06-27|USA	          Am_nonGsGD
                          A/mallard/ON/499/2005|Avian|EF491876|2005-XX-XX|Canada	          Am_nonGsGD
                  A/chicken/Durango/1433-4/2005|Avian|KM455889|2005-XX-XX|Mexico	          Am_nonGsGD
                  A/mallard/Maryland/11OS1736/2011|Avian|CY203437|2011-08-11|USA	          Am_nonGsGD
 A/blue-winged_teal/Guatemala/CIP049-13/2010|Avian|CY096680|2010-01-31|Guatemala	          Am_nonGsGD
        A/green_winged_teal/Delaware/458672-5/2006|Avian|GQ923501|2006-XX-XX|USA	          Am_nonGsGD
                       A/Chicken/Virginia/40018/84|Avian|FJ610134|1984-XX-XX|USA	          Am_nonGsGD
                           A/shorebird/DE/101/2004|Avian|CY005927|2004-05-17|USA	          Am_nonGsGD
                   A/mallard/California/2536P/2011|Avian|CY133997|2011-08-12|USA	          Am_nonGsGD
                               A/parrot/CA/6032/04|Avian|DQ256383|2004-XX-XX|USA	          Am_nonGsGD
                      A/avian/New_York/448534/2006|Avian|GU049904|2006-XX-XX|USA	          Am_nonGsGD
            A/environment/Maryland/1165/2006|Environment|JF758727|2006-08-02|USA	          Am_nonGsGD
                        A/herring_gull/NJ/402/1989|Avian|CY005926|1989-04-23|USA	          Am_nonGsGD
                      A/mallard/Ohio/14OS3379/2014|Avian|CY204346|2014-12-07|USA	          Am_nonGsGD
                     A/chicken/Taiwan/0101/2012|Avian|KF193386|2012-01-05|Taiwan	          Am_nonGsGD
                             A/mallard/MD/185/2003|Avian|EF607860|2003-XX-XX|USA	          Am_nonGsGD
                 A/chicken/Hidalgo/1336-06/2006|Avian|KM368291|2006-04-XX|Mexico	          Am_nonGsGD
                       A/chicken/Texas/298313/2004|Avian|AB558475|2004-XX-XX|USA	          Am_nonGsGD
                 A/chicken/Durango/0590-06/2006|Avian|KM368295|2006-12-XX|Mexico	          Am_nonGsGD
                       A/mallard/Maryland/182/2006|Avian|CY028235|2006-XX-XX|USA	          Am_nonGsGD
                A/mallard_duck/Alberta/645/1980|Avian|CY014580|1980-08-22|Canada	          Am_nonGsGD
                          A/unknown/New_York/89909/2006||CY039311|2006-XX-XX|USA	          Am_nonGsGD
                      A/ruddy_turnstone/DE/85/2003|Avian|GU186446|2003-XX-XX|USA	          Am_nonGsGD
                   A/chicken/New_Jersey/251-4/2008|Avian|KJ018200|2008-02-01|USA	          Am_nonGsGD
                    A/mallard/California/5296/2009|Avian|CY094629|2009-07-29|USA	          Am_nonGsGD
                       A/duck/New_York/484057/2007|Avian|GQ117225|2007-XX-XX|USA	          Am_nonGsGD
                  A/mallard/Illinois/464067-5/2006|Avian|GU050023|2006-XX-XX|USA	          Am_nonGsGD
                     A/mallard/Wisconsin/1623/1983|Avian|CY178126|1983-XX-XX|USA	          Am_nonGsGD
            A/cinnamon_teal/California/JN1504/2007|Avian|CY076880|2007-02-03|USA	          Am_nonGsGD
                        A/mallard_duck/PA/10218/84|Avian|AF100179|1984-XX-XX|USA	          Am_nonGsGD
                   A/chicken/Mexico/590-06/2006|Avian|KM368287|2006-04-XX|Mexico	          Am_nonGsGD
                    A/mallard/California/5212/2009|Avian|CY094581|2009-07-27|USA	          Am_nonGsGD
                    A/mallard/California/5386/2009|Avian|CY094717|2009-08-04|USA	          Am_nonGsGD
                 A/mallard/Arkansas/473507-13/2006|Avian|GU050113|2006-XX-XX|USA	          Am_nonGsGD
                     A/turkey/Ontario/6213/1966|Avian|CY087808|1966-06-11|Canada	          Am_nonGsGD
                        A/chicken/Ibaraki/4/2005|Avian|AB275422|2005-XX-XX|Japan	          Am_nonGsGD
        A/environment/Maryland/06OS1195/2006|Environment|CY190203|2006-08-02|USA	          Am_nonGsGD
         A/northern_pintail/California/473046/2006|Avian|GU050098|2006-XX-XX|USA	          Am_nonGsGD
                    A/mallard/Oregon/461067-2/2006|Avian|GQ923157|2006-XX-XX|USA	          Am_nonGsGD
          A/ruddy_turnstone/Delaware/AI03-371/2003|Avian|CY144507|2003-05-24|USA	          Am_nonGsGD
                      A/mallard/Ohio/14OS3373/2014|Avian|CY204338|2014-12-02|USA	          Am_nonGsGD
                 A/mallard/Louisiana/476670-4/2007|Avian|GQ923389|2007-XX-XX|USA	          Am_nonGsGD
                      A/mallard/Ohio/14OS0570/2014|Avian|CY204187|2014-08-22|USA	          Am_nonGsGD
                  A/mallard/Maryland/11OS1740/2011|Avian|CY203461|2011-08-11|USA	          Am_nonGsGD
                    A/turkey/Minnesota/3397-3/1992|Avian|EU182309|1992-XX-XX|USA	          Am_nonGsGD
 A/mallard/Southcentral_Alaska/12ML00991_AAF1/2014|Avian|CY194189|2014-09-22|USA	          Am_nonGsGD
            A/green-winged_teal/Ohio/14OS3380/2014|Avian|CY204354|2014-12-12|USA	          Am_nonGsGD
                      A/pintail/Wisconsin/284/1978|Avian|CY181133|1978-XX-XX|USA	          Am_nonGsGD
                             A/mallard/MN/105/2000|Avian|EF607888|2000-XX-XX|USA	          Am_nonGsGD
                    A/mallard/California/1371/2013|Avian|CY177191|2013-07-22|USA	          Am_nonGsGD
               A/mallard/Washington/454202-15/2006|Avian|GU051941|2006-XX-XX|USA	          Am_nonGsGD
                  A/chicken/Mexico/4188-05/2005|Avian|KM368279|2005-06-XX|Mexico	          Am_nonGsGD
        A/northern_shoveler/California/LDC188/2014|Avian|KY828758|2014-12-03|USA	          Am_nonGsGD
                   A/mallard/California/2535P/2011|Avian|CY133981|2011-08-12|USA	          Am_nonGsGD
                     A/chicken/Taiwan/2593/2012|Avian|KJ162612|2012-12-27|Taiwan	          Am_nonGsGD
                    A/mallard/California/5491/2009|Avian|CY094725|2009-07-23|USA	          Am_nonGsGD
     A/blue-winged_teal/Saskatchewan/22542/2007|Avian|CY047704|2007-08-18|Canada	          Am_nonGsGD
                 A/turkey/Minnesota/3689-1551/1981|Avian|AB558457|1981-XX-XX|USA	          Am_nonGsGD
                       A/duck/New_York/469961/2006|Avian|GQ117193|2006-XX-XX|USA	          Am_nonGsGD
      A/mallard/Southcentral_Alaska/12ML00977/2014|Avian|CY194139|2014-09-22|USA	          Am_nonGsGD
                     A/chicken/Pennsylvania/1/1983|Avian|CY107847|1983-XX-XX|USA	          Am_nonGsGD
A/American_green-winged_teal/Mississippi/11OS98/2011|Avian|CY132822|2011-01-08|USA	          Am_nonGsGD
                    A/mallard/California/5149/2009|Avian|CY094653|2009-07-25|USA	          Am_nonGsGD
                        A/mallard/NV/449567-1/2006|Avian|GU050189|2006-XX-XX|USA	          Am_nonGsGD
                         A/wood_duck/Ohio/623/2004|Avian|CY053325|2004-XX-XX|USA	          Am_nonGsGD
                       A/duck/New_York/440410/2006|Avian|GU049888|2006-XX-XX|USA	          Am_nonGsGD
                   A/mallard/Ontario/26078/2007|Avian|CY095482|2007-09-06|Canada	          Am_nonGsGD
                          A/turkey/TX/1-40-82/1982|Avian|EU743600|1982-XX-XX|USA	          Am_nonGsGD
                    A/mallard/California/1386/2013|Avian|CY177215|2013-07-23|USA	          Am_nonGsGD
                       A/duck/New_York/484680/2007|Avian|GU049948|2007-XX-XX|USA	          Am_nonGsGD
      A/mallard/Southcentral_Alaska/12ML00985/2014|Avian|CY194148|2014-09-22|USA	          Am_nonGsGD
             A/Canada_goose/Wyoming/473197-10/2006|Avian|GQ923317|2006-XX-XX|USA	          Am_nonGsGD
                  A/mallard/Maryland/11OS1744/2011|Avian|CY203493|2011-08-11|USA	          Am_nonGsGD
                    A/avian/New_York/Sg-00372/2001|Avian|CY036365|2001-XX-XX|USA	          Am_nonGsGD
                       A/duck/New_York/489761/2007|Avian|GQ117241|2007-XX-XX|USA	          Am_nonGsGD
                         A/turkey/MB/FAV11/2010|Avian|JX570819|2010-11-25|Canada	          Am_nonGsGD
                A/chicken/Coahuila/1433-15/2006|Avian|KM455945|2006-XX-XX|Mexico	          Am_nonGsGD
                A/chicken/Mexico/28159-541/1995|Avian|GU052690|1995-XX-XX|Mexico	          Am_nonGsGD
                A/American_wigeon/Iowa/463998/2006|Avian|GQ923197|2006-XX-XX|USA	          Am_nonGsGD
                           A/Duck/NJ/117228-7/2001|Avian|AY296077|2001-XX-XX|USA	          Am_nonGsGD
                       A/chicken/Ibaraki/14/2005|Avian|AB275431|2005-XX-XX|Japan	          Am_nonGsGD
    A/sandpiper/Southcentral_Alaska/16MB01220/2016|Avian|CY213576|2016-05-07|USA	          Am_nonGsGD
                    A/mallard/California/1418/2013|Avian|CY176973|2013-07-23|USA	          Am_nonGsGD
                       A/duck/New_York/470179/2006|Avian|GU049920|2006-XX-XX|USA	          Am_nonGsGD
A/glaucous-winged_gull/Southcentral_Alaska/16AS00020/2016|Avian|CY213518|2016-03-03|USA	          Am_nonGsGD
                             A/Avian/NY/53726/2000|Avian|EU182303|2000-XX-XX|USA	          Am_nonGsGD
                     A/parrot/Guangdong/258/2004|Avian|JQ990145|2004-12-29|China	          Am_nonGsGD
                     A/turkey/Minnesota/40550/1987|Avian|EU743071|1987-XX-XX|USA	          Am_nonGsGD
                A/mallard/Minnesota/AI12-4031/2012|Avian|CY206260|2012-09-20|USA	          Am_nonGsGD
                  A/mallard/Maryland/11OS1742/2011|Avian|CY203477|2011-08-11|USA	          Am_nonGsGD
                         A/Chukkar/MN/14951-7/1998|Avian|AY296064|1998-XX-XX|USA	          Am_nonGsGD
                   A/mallard/Indiana/465297-2/2006|Avian|GQ923221|2006-XX-XX|USA	          Am_nonGsGD
           A/Muscovy_duck/Pennsylvania/4484-2/2013|Avian|KM244047|2013-02-01|USA	          Am_nonGsGD
                   A/chicken/Mexico/876-06/2006|Avian|KM368298|2006-04-XX|Mexico	          Am_nonGsGD
                  A/chicken/Durango/1433-9/2006|Avian|KM455921|2006-XX-XX|Mexico	          Am_nonGsGD
                      A/black_duck/NC/674-694/2006|Avian|EF607853|2006-XX-XX|USA	          Am_nonGsGD
                  A/mallard/Maryland/11OS1728/2011|Avian|CY203413|2011-08-11|USA	          Am_nonGsGD
                  A/chicken/Durango/1433-2/2005|Avian|KM455950|2005-XX-XX|Mexico	          Am_nonGsGD
                        A/mallard/PA/454069-9/2006|Avian|GU186531|2006-XX-XX|USA	          Am_nonGsGD
                   A/chicken/Mexico/1433-5/2005|Avian|KM455897|2005-XX-XX|Mexico	          Am_nonGsGD
A/American_green-winged_teal/California/HKWF609/2007|Avian|CY033444|2007-11-10|USA	          Am_nonGsGD
                     A/chicken/Taiwan/0502/2012|Avian|KJ720208|2012-05-08|Taiwan	          Am_nonGsGD
A/American_green-winged_teal/Wisconsin/10OS3127/2010|Avian|CY133153|2010-10-20|USA	          Am_nonGsGD
                   A/mallard/Montana/458329-2/2006|Avian|GQ923565|2006-XX-XX|USA	          Am_nonGsGD
             A/Canada_goose/New_York/475813-2/2007|Avian|GQ923357|2007-XX-XX|USA	          Am_nonGsGD
     A/Northern_shoveler/Mississippi/469987-3/2006|Avian|GU050082|2006-XX-XX|USA	          Am_nonGsGD
                       A/duck/New_York/494165/2007|Avian|GQ117265|2007-XX-XX|USA	          Am_nonGsGD
 A/mallard/Southcentral_Alaska/12ML01048_AAF1/2014|Avian|CY194213|2014-09-23|USA	          Am_nonGsGD
                    A/chicken/New_York/439235/2006|Avian|GQ117129|2006-XX-XX|USA	          Am_nonGsGD
                       A/chicken/Ibaraki/16/2005|Avian|AB275433|2005-XX-XX|Japan	          Am_nonGsGD
                  A/mallard/Maryland/11OS1720/2011|Avian|CY203389|2011-08-11|USA	          Am_nonGsGD
A/American_green-winged_teal/Wisconsin/12OS4577/2012|Avian|CY187144|2012-09-30|USA	          Am_nonGsGD
                      A/mallard/Wisconsin/996/1982|Avian|CY178070|1982-XX-XX|USA	          Am_nonGsGD
                            A/unknown/NY/118547-11/2001||AY296078|2001-XX-XX|USA	          Am_nonGsGD
                       A/duck/New_York/445743/2006|Avian|GQ117137|2006-XX-XX|USA	          Am_nonGsGD
                  A/chicken/Mexico/31381-7/1994|Avian|GU186573|1994-XX-XX|Mexico	          Am_nonGsGD
                  A/mallard/Arkansas/473507-9/2006|Avian|GQ923341|2006-XX-XX|USA	          Am_nonGsGD
                        A/chicken/Ibaraki/2/2005|Avian|AB275420|2005-XX-XX|Japan	          Am_nonGsGD
                    A/mallard/California/5276/2009|Avian|CY094613|2009-07-29|USA	          Am_nonGsGD
               A/chicken/Michoacan/4240-06/2006|Avian|KM368302|2006-02-XX|Mexico	          Am_nonGsGD
                    A/mallard/California/1370/2013|Avian|CY177183|2013-07-22|USA	          Am_nonGsGD
                    A/mallard/California/1376/2013|Avian|CY177207|2013-07-22|USA	          Am_nonGsGD
                    A/mallard/California/1496/2013|Avian|CY177401|2013-07-30|USA	          Am_nonGsGD
                  A/ruddy_turnstone/DE/509531/2007|Avian|GU186517|2007-XX-XX|USA	          Am_nonGsGD
                  A/gadwall/Missouri/10MO0280/2010|Avian|CY133809|2010-11-16|USA	          Am_nonGsGD
                           A/Avian/NY/31588-3/2000|Avian|AY296070|2000-XX-XX|USA	          Am_nonGsGD
            A/environment/Maryland/1152/2006|Environment|JF758670|2006-08-02|USA	          Am_nonGsGD
                A/Canada_goose/Texas/475000-3/2006|Avian|GQ923349|2006-XX-XX|USA	          Am_nonGsGD
                        A/mallard/Alabama/847/1975|Avian|CY179763|1975-XX-XX|USA	          Am_nonGsGD
                       A/duck/New_York/466787/2006|Avian|GQ117169|2006-XX-XX|USA	          Am_nonGsGD
               A/wild_bird/Wisconsin/433163-2/2006|Avian|GU050167|2006-XX-XX|USA	          Am_nonGsGD
              A/wild_bird/Minnesota/460613-12/2006|Avian|GQ923149|2006-XX-XX|USA	          Am_nonGsGD
          A/chicken/Aguascalientes/4244-06/2006|Avian|KM368303|2006-03-XX|Mexico	          Am_nonGsGD
                      A/mallard/California/39/2005|Avian|CY056268|2005-08-20|USA	          Am_nonGsGD
                      A/mallard/Ohio/11OS2156/2011|Avian|CY132485|2011-08-22|USA	          Am_nonGsGD
          A/environment/New_York/466788/2006|Environment|GQ117177|2006-XX-XX|USA	          Am_nonGsGD
                   A/mallard/California/2527V/2011|Avian|CY133941|2011-08-12|USA	          Am_nonGsGD
                 A/chicken/Durango/2393-06/2006|Avian|KM368307|2006-03-XX|Mexico	          Am_nonGsGD
               A/northern_pintail/Iowa/463992/2006|Avian|GU050015|2006-XX-XX|USA	          Am_nonGsGD
                  A/tundra_swan/Alaska/450959/2006|Avian|GQ923461|2006-XX-XX|USA	          Am_nonGsGD
                  A/mallard/Maryland/11OS1729/2011|Avian|CY203421|2011-08-11|USA	          Am_nonGsGD
                   A/chicken/Mexico/831-06/2006|Avian|KM368297|2006-04-XX|Mexico	          Am_nonGsGD
     A/yellow-headed_Amazon/California/500658/2007|Avian|GU050159|2007-XX-XX|USA	          Am_nonGsGD
      A/American_black_duck/Illinois/08OS2688/2008|Avian|CY079452|2008-10-26|USA	          Am_nonGsGD
                  A/Canada_goose/AK/44075-058/2006|Avian|EU099317|2006-XX-XX|USA	          Am_nonGsGD
                    A/mallard/California/5502/2009|Avian|CY094645|2009-07-23|USA	          Am_nonGsGD
                  A/mallard/Maryland/11OS1731/2011|Avian|CY203429|2011-08-11|USA	          Am_nonGsGD
               A/mallard/Mississippi/469988-2/2006|Avian|GU050090|2006-XX-XX|USA	          Am_nonGsGD
                    A/mallard/California/1400/2013|Avian|CY177271|2013-07-23|USA	          Am_nonGsGD
               A/chicken/Queretaro/0092-06/2006|Avian|KM368294|2006-01-XX|Mexico	          Am_nonGsGD
                    A/duck/Pennsylvania/10218/1984|Avian|AB295603|1984-XX-XX|USA	          Am_nonGsGD
                    A/mallard/California/5174/2009|Avian|CY094661|2009-07-25|USA	          Am_nonGsGD
                  A/mallard/Maryland/11OS1717/2011|Avian|CY203373|2011-08-11|USA	          Am_nonGsGD
                 A/waterfowl/Minnesota/459675/2006|Avian|GQ923141|2006-XX-XX|USA	          Am_nonGsGD
                   A/mallard/California/2542V/2011|Avian|CY134021|2011-08-12|USA	          Am_nonGsGD
          A/environment/New_York/190723/2007|Environment|GQ117257|2007-XX-XX|USA	          Am_nonGsGD
                   A/mallard/Minnesota/355779/2000|Avian|CY139673|2000-XX-XX|USA	          Am_nonGsGD
                     A/mallard_duck/ALB/57/1976|Avian|CY005918|1976-08-12|Canada	          Am_nonGsGD
             A/blue-winged_teal/Wisconsin/568/1983|Avian|CY178094|1983-XX-XX|USA	          Am_nonGsGD
         A/northern_pintail/Illinois/464067-4/2006|Avian|GU051980|2006-XX-XX|USA	          Am_nonGsGD
                     A/mallard/Idaho/455398-2/2006|Avian|GQ923469|2006-XX-XX|USA	          Am_nonGsGD
                    A/mallard/California/2396/2010|Avian|CY120587|2010-10-30|USA	          Am_nonGsGD
                 A/chicken/Durango/6973-05/2005|Avian|KM368283|2005-10-XX|Mexico	          Am_nonGsGD
                  A/chicken/Pennsylvania/7659/1985|Avian|KP674447|1985-XX-XX|USA	          Am_nonGsGD
                        A/chicken/Ibaraki/6/2005|Avian|AB275424|2005-XX-XX|Japan	          Am_nonGsGD
A/American_green-winged_teal/Wisconsin/11OS3432/2011|Avian|CY166645|2011-10-16|USA	          Am_nonGsGD
                      A/mallard/Ohio/11OS2006/2011|Avian|CY132477|2011-08-15|USA	          Am_nonGsGD
                      A/mallard/Ohio/11OS1961/2011|Avian|CY132565|2011-07-28|USA	          Am_nonGsGD
                  A/mallard/Maryland/11OS1727/2011|Avian|CY203405|2011-08-11|USA	          Am_nonGsGD
